ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
04786,с.,Богорово,JAM,JAM22,JAM22-00,3,8,3,1864,28,348
66322,с.,Богородица,BLG,BLG33,BLG33-00,3,8,6,1864,01,349
04796,с.,Богослов,KNL,KNL29,KNL29-04,3,6,7,1864,09,350
04801,с.,Богутево,SML,SML38,SML38-00,3,7,8,1864,20,351
04813,с.,Богьовци,SFO,SFO26,SFO26-00,3,7,6,1864,22,352
04827,с.,Боденец,VRC,VRC27,VRC27-01,3,6,4,1864,06,353
04844,с.,Бодрово,HKV,HKV09,HKV09-00,3,7,3,1864,26,354
04861,с.,Боево,SML,SML27,SML27-00,3,8,7,1864,20,355
04892,с.,Боерица,SFO,SFO20,SFO20-00,3,8,7,1864,22,356
04902,с.,Божак,KRZ,KRZ16,KRZ16-16,3,8,5,1864,08,357
04916,с.,Божан,DOB,DOB27,DOB27-04,3,7,3,1864,24,358
04927,с.,Божаново,DOB,DOB29,DOB29-00,3,8,1,1864,24,359
04933,с.,Бождово,BLG,BLG40,BLG40-00,3,8,7,1864,01,360
04947,с.,Божевци,SLV,SLV20,SLV20-00,3,7,6,1864,19,361
04950,с.,Боженица,SFO,SFO07,SFO07-00,3,7,5,1864,22,362
04964,с.,Боженците,GAB,GAB05,GAB05-00,3,8,6,1864,07,363
04981,с.,Божичен,RSE,RSE13,RSE13-00,3,7,2,1864,17,364
05009,с.,Божурец,DOB,DOB17,DOB17-00,3,7,3,1864,24,365
05013,с.,Божурица,PVN,PVN10,PVN10-03,3,6,2,1864,14,366
05027,гр.,Божурище,SFO,SFO06,SFO06-00,1,3,6,1864,22,367
05030,с.,Божурка,TGV,TGV35,TGV35-05,3,7,6,1864,25,368
05044,с.,Божурлук,PVN,PVN16,PVN16-00,3,7,2,1864,14,369
05058,с.,Божурово,RAZ,RAZ16,RAZ16-03,3,6,3,1864,16,370
05061,с.,Божурово,DOB,DOB15,DOB15-07,3,6,4,1864,24,371
05075,с.,Божурово,SHU,SHU10,SHU10-01,3,7,4,1864,27,372
05089,с.,Божурци,KRZ,KRZ35,KRZ35-07,3,6,5,1864,08,373
05092,с.,Бозаджии,SLV,SLV20,SLV20-00,3,8,3,1864,19,374
05102,с.,Бозвелийско,VAR,VAR24,VAR24-02,3,6,1,1864,03,375
17960,с.,Боздуганово,SZR,SZR27,SZR27-04,3,7,3,1864,23,376
07853,с.,Бозьова,PAZ,PAZ08,PAZ08-00,3,8,8,1864,12,377
05124,с.,Боил,SLS,SLS10,SLS10-01,3,5,4,1864,18,378
05147,с.,Бойковец,SFO,SFO18,SFO18-00,3,7,7,1864,22,379
05150,с.,Бойково,PDV,PDV26,PDV26-00,3,8,8,1864,15,380
05164,с.,Бойковци,VTR,VTR13,VTR13-00,3,8,6,1864,04,381
05181,с.,Бойник,KRZ,KRZ15,KRZ15-42,3,8,6,1864,08,382
05195,с.,Бойница,VID,VID03,VID03-00,3,5,4,1864,05,383
05205,с.,Бойно,KRZ,KRZ16,KRZ16-03,3,6,6,1864,08,384
05219,с.,Бойновци,GAB,GAB05,GAB05-00,3,8,6,1864,07,385
05222,с.,Бойчеви колиби,VTR,VTR04,VTR04-00,3,8,5,1864,04,386
07908,с.,Бойчета,GAB,GAB05,GAB05-00,3,8,5,1864,07,387
05236,гр.,Бойчиновци,MON,MON04,MON04-00,1,5,3,1864,11,388
05240,с.,Бойчовци,VTR,VTR04,VTR04-00,3,8,5,1864,04,389
05253,с.,Бокиловци,MON,MON02,MON02-00,3,7,5,1864,11,390
05267,с.,Болтата,GAB,GAB05,GAB05-00,3,8,5,1864,07,391
05270,с.,Болярино,PDV,PDV25,PDV25-00,3,7,3,1864,15,392
05284,гр.,Болярово,JAM,JAM03,JAM03-00,1,4,3,1864,28,393
05298,с.,Болярски извор,HKV,HKV33,HKV33-02,3,7,3,1864,26,394
05308,с.,Болярско,JAM,JAM25,JAM25-00,3,6,3,1864,28,395
05311,с.,Болярци,VAR,VAR01,VAR01-00,3,7,3,1864,03,396
05325,с.,Болярци,KRZ,KRZ16,KRZ16-29,3,7,5,1864,08,397
05339,с.,Болярци,PDV,PDV28,PDV28-03,3,5,3,1864,15,398
05342,с.,Бонево,DOB,DOB27,DOB27-05,3,8,4,1864,24,399
07870,с.,Бор,PDV,PDV01,PDV01-00,3,8,8,1864,15,400
05356,с.,Борец,PDV,PDV07,PDV07-02,3,6,4,1864,15,401
05365,с.,Борие,SML,SML27,SML27-00,3,7,7,1864,20,402
05387,с.,Борика,SML,SML16,SML16-00,3,8,7,1864,20,403
05390,с.,Борика,SFO,SFO20,SFO20-00,3,8,7,1864,22,404
05400,с.,Борики,GAB,GAB05,GAB05-00,3,7,6,1864,07,405
05414,с.,Бориково,SML,SML31,SML31-00,3,8,7,1864,20,406
05428,с.,Бориловец,VID,VID03,VID03-00,3,7,4,1864,05,407
05431,с.,Борилово,SZR,SZR31,SZR31-00,3,7,6,1864,23,408
05445,с.,Борима,LOV,LOV34,LOV34-05,3,5,5,1864,10,409
05459,с.,Боримечково,PAZ,PAZ14,PAZ14-01,3,7,6,1864,12,410
05462,с.,Борино,SML,SML05,SML05-00,3,5,8,1864,20,411
05476,с.,Бориново,SML,SML16,SML16-00,3,7,7,1864,20,412
05480,с.,Боринци,SLV,SLV11,SLV11-00,3,7,5,1864,19,413
05493,с.,Борислав,PVN,PVN27,PVN27-00,3,7,3,1864,14,414
05503,с.,Бориславци,HKV,HKV18,HKV18-00,3,7,3,1864,26,415
05517,с.,Борисово,RSE,RSE33,RSE33-02,3,6,1,1864,17,416
05520,с.,Борисово,JAM,JAM07,JAM07-00,3,8,4,1864,28,417
05534,с.,Борнарево,PER,PER36,PER36-00,3,8,6,1864,13,418
05551,с.,Боров дол,SLV,SLV24,SLV24-02,3,6,5,1864,19,419
05548,с.,Борован,VRC,VRC05,VRC05-00,3,5,3,1864,06,420
05565,с.,Боровец,KNL,KNL27,KNL27-00,3,8,5,1871,09,421
05579,с.,Боровина,SML,SML16,SML16-20,3,6,7,1864,20,422
05582,с.,Боровица,VID,VID01,VID01-00,3,7,5,1864,05,423
80176,с.,Боровица,KRZ,KRZ02,KRZ02-27,3,7,5,1864,08,424
05596,с.,Боровичене,BLG,BLG33,BLG33-00,3,8,6,1864,01,425
05606,с.,Борово,BLG,BLG11,BLG11-02,3,5,6,1864,01,426
05611,гр.,Борово,RSE,RSE03,RSE03-00,1,4,4,1864,17,427
05623,с.,Борово,PDV,PDV15,PDV15-00,3,8,8,1864,15,428
05637,с.,Борово,SZR,SZR31,SZR31-00,3,8,3,1864,23,429
05640,с.,Боровско,KRZ,KRZ35,KRZ35-15,3,8,5,1864,08,430
05654,с.,Боровци,MON,MON02,MON02-04,3,6,4,1864,11,431
05668,с.,Борското,GAB,GAB05,GAB05-00,3,8,5,1864,07,432
05671,с.,Борущица,SZR,SZR22,SZR22-00,3,8,7,1864,23,433
05685,с.,Борци,SHU,SHU07,SHU07-01,3,6,5,1864,27,434
05699,с.,Боряна,VAR,VAR16,VAR16-00,3,7,2,1864,03,435
05709,с.,Босевци,VTR,VTR13,VTR13-01,3,8,6,1864,04,436
05712,с.,Босилица,KRZ,KRZ35,KRZ35-15,3,8,6,1864,08,437
05726,с.,Босилково,BGS,BGS23,BGS23-00,3,8,5,1864,02,438
05737,с.,Босилково,SML,SML02,SML02-00,3,8,8,1864,20,439
05743,с.,Босилковци,RSE,RSE04,RSE04-03,3,7,2,1864,17,440
05757,с.,Босна,SLS,SLS32,SLS32-01,3,6,2,1864,18,441
05760,с.,Боснек,PER,PER32,PER32-00,3,7,7,1864,13,442
05791,с.,Бостанци,KRZ,KRZ35,KRZ35-05,3,8,5,1864,08,444
05801,с.,Бостина,SML,SML31,SML31-00,3,7,7,1864,20,445
05815,гр.,Ботевград,SFO,SFO07,SFO07-00,1,2,5,1864,22,446
05829,с.,Ботево,VAR,VAR02,VAR02-00,3,7,4,1864,03,447
05832,с.,Ботево,VID,VID09,VID09-00,3,8,2,1864,05,448
05846,с.,Ботево,VRC,VRC35,VRC35-00,3,8,2,1864,06,449
05852,с.,Ботево,MON,MON11,MON11-00,3,8,2,1864,11,450
05863,с.,Ботево,JAM,JAM25,JAM25-04,3,6,3,1864,28,451
05877,с.,Ботров,RSE,RSE04,RSE04-00,3,7,2,1864,17,452
05894,с.,Ботуня,VRC,VRC21,VRC21-00,3,7,4,1864,06,453
05904,с.,Ботурче,HKV,HKV11,HKV11-04,3,8,5,1864,26,454
05918,с.,Бохова,PER,PER51,PER51-00,3,8,7,1864,13,455
05921,с.,Бохот,PVN,PVN24,PVN24-02,3,6,5,1864,14,456
05935,с.,Бочковци,VTR,VTR04,VTR04-00,3,8,6,1864,04,457
05949,с.,Бошуля,PAZ,PAZ29,PAZ29-02,3,6,4,1864,12,458
05952,с.,Бояджик,JAM,JAM25,JAM25-05,3,5,3,1864,28,459
05966,с.,Боян,SHU,SHU07,SHU07-02,3,6,5,1864,27,460
05983,с.,Боян Ботево,HKV,HKV19,HKV19-02,3,6,5,1864,26,461
05978,с.,Бояна,VAR,VAR09,VAR09-00,3,7,4,1864,03,462
05997,с.,Бояново,VID,VID15,VID15-00,3,8,3,1864,05,463
06001,с.,Бояново,JAM,JAM07,JAM07-02,3,5,3,1864,28,464
06015,с.,Бояновци,VTR,VTR04,VTR04-00,3,8,5,1864,04,465
06029,с.,Боянци,PDV,PDV01,PDV01-02,3,5,3,1864,15,466
06032,с.,Брадвари,SLS,SLS31,SLS31-04,3,5,3,1864,18,467
06046,с.,Бракница,TGV,TGV24,TGV24-00,3,8,5,1864,25,468
06050,с.,Бракьовци,SFO,SFO09,SFO09-00,3,8,7,1864,22,469
06077,с.,Браниполе,PDV,PDV26,PDV26-03,3,5,3,1864,15,470
06080,с.,Браница,HKV,HKV33,HKV33-00,3,7,5,1864,26,471
06094,с.,Браничево,SHU,SHU18,SHU18-01,3,5,4,1864,27,472
06104,с.,Бранище,DOB,DOB15,DOB15-08,3,6,4,1864,24,473
06118,с.,Бранковци,VTR,VTR04,VTR04-00,3,8,5,1864,04,474
06121,с.,Бранковци,VID,VID15,VID15-00,3,8,4,1871,05,475
06135,с.,Братан,SLV,SLV11,SLV11-00,3,8,7,1864,19,476
06149,с.,Братаница,PAZ,PAZ19,PAZ19-03,3,5,4,1864,12,477
06152,с.,Братово,BGS,BGS04,BGS04-00,3,7,1,1864,02,478
06166,с.,Братово,TGV,TGV35,TGV35-00,3,7,5,1864,25,479
06175,с.,Братушково,SFO,SFO45,SFO45-00,3,8,6,1864,22,480
06183,с.,Братя Даскалови,SZR,SZR04,SZR04-00,3,5,3,1864,23,481
06197,с.,Братя Кунчеви,SZR,SZR31,SZR31-06,3,6,4,1864,23,482
06207,гр.,Брацигово,PAZ,PAZ06,PAZ06-00,1,4,5,1864,12,483
06210,с.,Брегаре,PVN,PVN10,PVN10-04,3,7,2,1864,14,484
06224,гр.,Брегово,VID,VID06,VID06-00,1,4,1,1864,05,485
07942,с.,Брегово,KRZ,KRZ14,KRZ14-34,3,8,5,1864,08,486
07939,с.,Брежана,KRZ,KRZ08,KRZ08-00,3,8,5,1864,08,487
06238,с.,Брежани,BLG,BLG44,BLG44-01,3,5,6,1864,01,488
06241,с.,Брежниците,GAB,GAB35,GAB35-04,3,8,6,1864,07,489
06255,с.,Бреза,SML,SML27,SML27-09,3,8,8,1864,20,490
06269,с.,Брезе,SML,SML09,SML09-02,3,6,8,1864,20,491
06272,с.,Брезе,SFO,SFO43,SFO43-00,3,7,7,1864,22,492
77116,с.,Брезен,KRZ,KRZ02,KRZ02-25,3,7,6,1864,08,493
06286,гр.,Брезник,PER,PER08,PER08-00,1,3,7,1864,13,494
06306,с.,Брезница,BLG,BLG11,BLG11-03,3,5,7,1864,01,495
06313,с.,Брезнишки извор,PER,PER08,PER08-00,3,8,7,1864,13,496
06327,с.,Брезовдол,SFO,SFO43,SFO43-00,3,8,7,1864,22,497
06344,с.,Брезово,VTR,VTR13,VTR13-00,3,8,5,1864,04,498
06361,гр.,Брезово,PDV,PDV07,PDV07-00,1,4,4,1864,15,499
06375,с.,Бреница,PVN,PVN39,PVN39-01,3,5,3,1864,14,500
06389,с.,Бреница,SLS,SLS34,SLS34-00,3,7,3,1864,18,501
06392,с.,Брест,KNL,KNL50,KNL50-00,3,8,7,1864,09,502
06402,с.,Брест,PVN,PVN08,PVN08-01,3,5,1,1864,14,503
06416,с.,Брестак,VAR,VAR09,VAR09-02,3,5,3,1864,03,504
06421,с.,Брестака,SFO,SFO56,SFO56-00,3,8,7,1864,22,505
06433,с.,Бресте,PVN,PVN37,PVN37-01,3,7,4,1864,14,506
06447,с.,Брестник,PDV,PDV26,PDV26-04,3,5,4,1864,15,507
06450,с.,Брестница,LOV,LOV38,LOV38-02,3,5,5,1864,10,508
06464,с.,Брестница,DOB,DOB27,DOB27-00,3,8,3,1864,24,509
06478,с.,Брестова,SZR,SZR37,SZR37-00,3,8,5,1864,23,510
06481,с.,Брестовене,RAZ,RAZ11,RAZ11-01,3,5,4,1864,16,511
06495,с.,Брестовец,PVN,PVN24,PVN24-03,3,6,4,1864,14,512
06505,с.,Брестовица,PDV,PDV26,PDV26-05,3,4,4,1864,15,513
06519,с.,Брестовица,RSE,RSE03,RSE03-00,3,7,4,1864,17,514
06522,с.,Брестово,BLG,BLG44,BLG44-00,3,8,7,1864,01,515
06536,с.,Брестово,LOV,LOV18,LOV18-00,3,8,6,1864,10,516
06547,с.,Брод,HKV,HKV09,HKV09-02,3,6,2,1864,26,517
06553,с.,Бродилово,BGS,BGS13,BGS13-00,3,7,1,1864,02,518
06567,с.,Брош,KRZ,KRZ16,KRZ16-10,3,7,5,1864,08,519
06570,гр.,Брусарци,MON,MON07,MON07-00,1,4,2,1864,11,520
06584,с.,Брусевци,HKV,HKV18,HKV18-00,3,8,5,1864,26,521
06598,с.,Брусен,VRC,VRC27,VRC27-02,3,6,4,1864,06,522
06608,с.,Брусен,SFO,SFO18,SFO18-00,3,7,5,1864,22,523
06625,с.,Брусино,HKV,HKV11,HKV11-16,3,8,6,1864,26,524
06639,с.,Брусник,PER,PER08,PER08-00,3,8,7,1864,13,525
06642,с.,Брънеците,GAB,GAB05,GAB05-00,3,8,5,1864,07,526
06662,с.,Бръчковци,VTR,VTR13,VTR13-00,3,8,5,1864,04,527
06673,с.,Бръшлен,RSE,RSE33,RSE33-03,3,7,1,1864,17,528
06687,с.,Бръшлян,BGS,BGS12,BGS12-00,3,8,4,1864,02,529
06690,с.,Бръшляница,PVN,PVN24,PVN24-04,3,7,2,1864,14,530
06700,с.,Бръщен,SML,SML10,SML10-02,3,6,8,1864,20,531
06728,с.,Бряговец,KRZ,KRZ15,KRZ15-41,3,7,3,1864,08,532
06731,с.,Бряговица,VTR,VTR31,VTR31-04,3,6,2,1864,04,533
06745,с.,Брягово,PDV,PDV23,PDV23-01,3,7,1,1864,15,534
06759,с.,Брягово,HKV,HKV34,HKV34-02,3,6,3,1864,26,535
06762,с.,Бряст,HKV,HKV09,HKV09-00,3,7,3,1864,26,536
06776,с.,Брястовец,BGS,BGS04,BGS04-00,3,7,4,1864,02,537
06788,с.,Брястово,SLV,SLV16,SLV16-00,3,7,4,1864,19,538
06793,с.,Брястово,DOB,DOB03,DOB03-03,3,8,3,1864,24,539
06803,с.,Брястово,HKV,HKV19,HKV19-00,3,7,5,1864,26,540
06817,с.,Бубино,HKV,HKV11,HKV11-00,3,8,6,1864,26,541
06834,с.,Будилци,BLG,BLG28,BLG28-05,3,8,6,1864,01,542
06848,с.,Бузовград,SZR,SZR12,SZR12-01,3,5,5,1864,23,543
06851,с.,Бузяковци,SFO,SFO20,SFO20-00,3,8,7,1864,22,544
06865,с.,Буйновица,SHU,SHU07,SHU07-03,3,7,5,1864,27,545
06879,с.,Буйново,SML,SML05,SML05-06,3,6,8,1864,20,546
06882,с.,Буйново,TGV,TGV35,TGV35-41,3,6,5,1864,25,547
06896,с.,Буйновци,VTR,VTR13,VTR13-00,3,8,6,1864,04,548
06906,с.,Бук,KRZ,KRZ15,KRZ15-03,3,7,5,1864,08,549
06919,с.,Букак,TGV,TGV02,TGV02-00,3,8,5,1864,25,550
06923,с.,Буката,SML,SML31,SML31-00,3,8,8,1864,20,551
02988,с.,Букаците,SML,SML31,SML31-00,3,8,7,1864,20,552
06937,с.,Букова поляна,SML,SML16,SML16-18,3,6,7,1864,20,553
06940,с.,Буковец,VTR,VTR04,VTR04-00,3,8,5,1864,04,554
06954,с.,Буковец,VID,VID09,VID09-05,3,6,2,1864,05,555
06968,с.,Буковец,VRC,VRC08,VRC08-00,3,7,4,1864,06,556
06971,с.,Буковец,MON,MON07,MON07-00,3,7,3,1864,11,557
06985,с.,Буковец,SFO,SFO43,SFO43-00,3,8,7,1864,22,558
06999,с.,Буковлък,PVN,PVN24,PVN24-05,3,5,2,1864,14,559
07003,с.,Буково,BLG,BLG11,BLG11-04,3,5,7,1864,01,560
07017,с.,Буково,SML,SML16,SML16-00,3,7,7,1864,20,561
56335,с.,Буково,PDV,PDV23,PDV23-15,3,7,5,1864,15,562
07020,с.,Букоровци,SFO,SFO09,SFO09-00,3,8,6,1864,22,563
07034,с.,Булаир,VAR,VAR13,VAR13-00,3,7,5,1864,03,564
07048,с.,Буново,KNL,KNL29,KNL29-00,3,8,8,1864,09,565
07051,с.,Буново,SFO,SFO56,SFO56-00,3,7,6,1864,22,566
07822,с.,Бунцево,BLG,BLG53,BLG53-03,3,6,7,1864,01,567
07065,с.,Бураново,KNL,KNL27,KNL27-00,3,7,5,1864,09,568
07079,гр.,Бургас,BGS,BGS04,BGS04-00,1,1,1,1864,02,569
07911,с.,Бурево,SML,SML18,SML18-00,3,7,6,1864,20,570
07082,с.,Буря,GAB,GAB29,GAB29-00,3,7,6,1864,07,571
07096,с.,Бусинци,PER,PER51,PER51-00,3,8,7,1864,13,572
07106,с.,Бусманци,SOF,SOF46,SOF46-31,3,5,6,1864,21,573
07116,с.,Бутан,VRC,VRC20,VRC20-01,3,5,2,1871,06,574
07123,с.,Бутово,VTR,VTR22,VTR22-02,3,6,2,1864,04,575
07867,с.,Бутрева,PAZ,PAZ08,PAZ08-00,3,7,8,1864,12,576
07137,с.,Бутроинци,PER,PER51,PER51-00,3,8,7,1864,13,577
07140,гр.,Бухово,SOF,SOF46,SOF46-49,1,4,6,1864,21,578
07154,с.,Буховци,TGV,TGV35,TGV35-07,3,6,4,1864,25,579
07171,с.,Бучин проход,SFO,SFO26,SFO26-00,3,7,7,1864,22,580
07168,с.,Бучино,BLG,BLG03,BLG03-00,3,8,5,1864,01,581
07185,с.,Бучуковци,GAB,GAB12,GAB12-02,3,8,6,1864,07,582
07199,с.,Бъдеще,SZR,SZR31,SZR31-00,3,7,3,1864,23,583
07209,с.,Бъзовец,MON,MON11,MON11-00,3,8,3,1871,11,584
07212,с.,Бъзовец,RSE,RSE08,RSE08-03,3,5,3,1864,17,585
07226,с.,Бъзовица,KNL,KNL50,KNL50-00,3,8,7,1864,09,586
07231,с.,Бъзън,RSE,RSE27,RSE27-14,3,5,3,1864,17,587
07243,с.,Българаново,TGV,TGV22,TGV22-00,3,7,5,1864,25,588
07257,с.,Българево,DOB,DOB17,DOB17-04,3,5,2,1864,24,589
07260,с.,Българене,LOV,LOV18,LOV18-00,3,7,5,1864,10,590
07274,с.,Българене,PVN,PVN16,PVN16-04,3,6,2,1864,14,591
07288,с.,Българене,SZR,SZR27,SZR27-00,3,8,3,1864,23,592
07291,с.,Българи,BGS,BGS13,BGS13-00,3,8,4,1864,02,593
07315,с.,Българин,HKV,HKV33,HKV33-04,3,6,3,1864,26,595
07329,с.,Българка,SLS,SLS31,SLS31-00,3,7,2,1864,18,596
07332,гр.,Българово,BGS,BGS04,BGS04-04,1,5,2,1864,02,597
07346,с.,Българска поляна,HKV,HKV32,HKV32-00,3,7,5,1864,26,598
07357,с.,Български извор,LOV,LOV33,LOV33-01,3,5,4,1864,10,599
07363,с.,Българско Сливово,VTR,VTR28,VTR28-03,3,5,3,1864,04,600
07377,с.,Българчево,BLG,BLG03,BLG03-00,3,7,6,1864,01,601
07380,с.,Бънзарето,SZR,SZR22,SZR22-00,3,8,7,1864,23,602
07394,с.,Бърдарево,VAR,VAR13,VAR13-00,3,8,3,1864,03,603
07404,с.,Бърдарите,GAB,GAB35,GAB35-04,3,8,6,1864,07,604
07418,с.,Бърдарски геран,VRC,VRC08,VRC08-03,3,6,3,1864,06,605
07421,с.,Бърдени,GAB,GAB35,GAB35-00,3,8,6,1864,07,606
07435,с.,Бърдо,SFO,SFO20,SFO20-00,3,8,8,1864,22,607
07452,с.,Бърдоква,RAZ,RAZ14,RAZ14-02,3,7,4,1864,16,608
07472,с.,Бърза река,KRZ,KRZ35,KRZ35-18,3,8,5,1864,08,609
07483,с.,Бързея,KRZ,KRZ14,KRZ14-00,3,8,5,1864,08,610
07497,с.,Бързина,VRC,VRC35,VRC35-00,3,7,3,1864,06,611
07507,с.,Бързица,VAR,VAR24,VAR24-00,3,7,2,1864,03,612
07510,с.,Бързия,MON,MON02,MON02-05,3,5,5,1864,11,613
07524,с.,Бъркач,PVN,PVN11,PVN11-01,3,6,4,1864,14,614
07538,с.,Бъркачево,VRC,VRC08,VRC08-04,3,6,3,1864,06,615
07541,с.,Бърложница,SFO,SFO45,SFO45-00,3,8,6,1864,22,616
07555,с.,Бърля,SFO,SFO09,SFO09-00,3,8,7,1864,22,617
07569,с.,Бърчево,SML,SML27,SML27-03,3,7,7,1864,20,618
07572,с.,Бъта,PAZ,PAZ20,PAZ20-02,3,5,5,1864,12,619
07586,с.,Бяга,PAZ,PAZ06,PAZ06-01,3,5,4,1864,12,620
07729,с.,Бял бряг,SHU,SHU25,SHU25-00,3,7,2,1864,27,621
07747,с.,Бял извор,KRZ,KRZ02,KRZ02-03,3,5,6,1864,08,622
07750,с.,Бял извор,SZR,SZR23,SZR23-00,3,7,3,1864,23,623
07778,с.,Бял кладенец,SLV,SLV16,SLV16-00,3,7,3,1864,19,624
07781,с.,Бял кладенец,HKV,HKV30,HKV30-13,3,8,5,1864,26,625
07598,гр.,Бяла,VAR,VAR05,VAR05-00,1,4,2,1864,03,626
07603,гр.,Бяла,RSE,RSE04,RSE04-00,1,3,2,1864,17,627
07613,с.,Бяла,SLV,SLV20,SLV20-06,3,5,5,1864,19,628
07627,с.,Бяла вода,BGS,BGS12,BGS12-00,3,8,4,1864,02,629
07630,с.,Бяла вода,PVN,PVN03,PVN03-00,3,7,2,1864,14,630
07644,с.,Бяла паланка,SLV,SLV24,SLV24-03,3,5,5,1864,19,631
07658,с.,Бяла поляна,KRZ,KRZ16,KRZ16-15,3,7,5,1864,08,632
07661,с.,Бяла река,VTR,VTR32,VTR32-00,3,7,3,1864,04,633
07675,с.,Бяла река,PDV,PDV23,PDV23-02,3,6,3,1864,15,634
07689,с.,Бяла река,SML,SML27,SML27-00,3,7,7,1864,20,635
07692,с.,Бяла река,SHU,SHU10,SHU10-02,3,5,4,1864,27,636
07702,гр.,Бяла Слатина,VRC,VRC08,VRC08-00,1,3,3,1864,06,637
07716,гр.,Бяла черква,VTR,VTR22,VTR22-03,1,5,2,1864,04,638
07733,с.,Бялградец,HKV,HKV11,HKV11-04,3,8,4,1864,26,639
07764,с.,Бялка,KRZ,KRZ16,KRZ16-33,3,8,5,1864,08,640
07795,с.,Бялково,GAB,GAB05,GAB05-00,3,8,6,1864,07,641
07805,с.,Бялковци,VTR,VTR13,VTR13-01,3,8,5,1864,04,642
07819,с.,Бяло поле,SZR,SZR23,SZR23-00,3,7,3,1864,23,643
10015,с.,Вазово,RAZ,RAZ14,RAZ14-03,3,5,4,1864,16,644
10029,с.,Вакарел,SFO,SFO20,SFO20-06,3,5,7,1864,22,645
10032,с.,Ваклино,DOB,DOB29,DOB29-00,3,7,1,1864,24,646
10046,с.,Ваклиново,BLG,BLG42,BLG42-02,3,6,8,1864,01,647
10050,с.,Ваксево,KNL,KNL31,KNL31-01,3,6,7,1864,09,648
13069,с.,Валевци,GAB,GAB29,GAB29-00,3,8,6,1864,07,649
10063,с.,Валето,VTR,VTR13,VTR13-00,3,8,5,1864,04,650
10080,с.,Варана,PVN,PVN16,PVN16-00,3,8,2,1864,14,651
10094,с.,Варвара,BGS,BGS13,BGS13-00,3,7,2,1864,02,652
10104,с.,Варвара,PAZ,PAZ29,PAZ29-03,3,5,5,1864,12,653
10118,с.,Вардим,VTR,VTR28,VTR28-04,3,5,2,1864,04,654
10121,с.,Вардун,TGV,TGV35,TGV35-08,3,6,5,1864,25,655
10135,гр.,Варна,VAR,VAR06,VAR06-00,1,1,1,1864,03,656
10149,с.,Варненци,SLS,SLS34,SLS34-00,3,7,3,1864,18,657
10152,с.,Варник,HKV,HKV28,HKV28-00,3,8,3,1864,26,658
10166,с.,Варовник,BGS,BGS06,BGS06-00,3,8,5,1864,02,659
10176,с.,Васил Друмев,SHU,SHU30,SHU30-00,3,7,3,1864,27,660
10207,с.,Васил Левски,PDV,PDV13,PDV13-04,3,5,5,1864,15,661
10210,с.,Васил Левски,SLS,SLS01,SLS01-00,3,8,3,1864,18,662
10224,с.,Васил Левски,SZR,SZR23,SZR23-00,3,7,3,1864,23,663
10238,с.,Васил Левски,TGV,TGV35,TGV35-00,3,7,3,1864,25,664
10183,с.,Василево,DOB,DOB12,DOB12-04,3,7,3,1864,24,665
10197,с.,Василковска махала,LOV,LOV36,LOV36-00,3,8,6,1864,10,666
10255,с.,Василовци,MON,MON07,MON07-02,3,5,2,1864,11,667
10269,с.,Василовци,SFO,SFO16,SFO16-00,3,8,7,1864,22,668
10272,с.,Васильово,LOV,LOV33,LOV33-00,3,7,6,1864,10,669
10286,с.,Васково,HKV,HKV17,HKV17-00,3,8,4,1864,26,670
10291,с.,Ведраре,PDV,PDV13,PDV13-05,3,5,5,1864,15,671
10307,с.,Ведрина,DOB,DOB15,DOB15-09,3,6,4,1864,24,672
10313,с.,Ведрово,BGS,BGS23,BGS23-00,3,8,4,1864,02,673
10327,с.,Везенково,BGS,BGS23,BGS23-04,3,7,5,1864,02,674
10330,с.,Векилски,SHU,SHU21,SHU21-00,3,8,4,1864,27,675
10344,с.,Веленци,GAB,GAB35,GAB35-00,3,8,6,1864,07,676
10358,с.,Велешани,KRZ,KRZ16,KRZ16-04,3,7,6,1864,08,677
10361,с.,Велика,BGS,BGS13,BGS13-00,3,8,2,1864,02,678
10375,с.,Великан,HKV,HKV09,HKV09-00,3,8,3,1864,26,679
10389,с.,Великденче,KRZ,KRZ08,KRZ08-01,3,7,5,1864,08,680
10392,с.,Великденче,TGV,TGV22,TGV22-41,3,7,6,1864,25,681
58222,гр.,Велики Преслав,SHU,SHU23,SHU23-00,1,3,3,1864,27,682
10447,гр.,Велико Търново,VTR,VTR04,VTR04-00,1,1,3,1864,04,683
10416,с.,Великово,SZR,SZR07,SZR07-00,3,8,3,1864,23,684
10422,с.,Великово,DOB,DOB12,DOB12-00,3,8,3,1864,24,685
10433,с.,Великовци,TGV,TGV02,TGV02-00,3,8,6,1864,25,686
10450,гр.,Велинград,PAZ,PAZ08,PAZ08-00,1,2,7,1864,12,687
10464,с.,Велино,SHU,SHU30,SHU30-00,3,7,4,1864,27,688
10478,с.,Велиново,PER,PER51,PER51-00,3,8,7,1864,13,689
76056,с.,Велислав,BGS,BGS23,BGS23-00,3,7,5,1864,02,690
10481,с.,Величка,TGV,TGV22,TGV22-04,3,7,4,1864,25,691
10495,с.,Величково,VAR,VAR16,VAR16-04,3,6,1,1864,03,692
10505,с.,Величково,PAZ,PAZ19,PAZ19-04,3,6,4,1864,12,693
10519,с.,Велково,GAB,GAB35,GAB35-00,3,8,5,1864,07,694
